id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
3277,996,Visa,Debit,4.81329E+15,2005-07-01,979,YES,2,16167,2004-06-01,2009
1107,996,Mastercard,Credit,5.65904E+15,2023-06-01,857,YES,2,4200,2007-02-01,2011
3310,996,Mastercard,Debit,5.69112E+15,2024-08-01,190,YES,2,18861,2006-06-01,2011
1279,996,Visa,Debit,4.80334E+15,2020-02-01,568,NO,1,27231,2011-02-01,2011
1778,1866,Visa,Debit,4.27433E+15,2024-12-01,174,YES,1,24390,2020-02-01,2020
1478,1866,Mastercard,Debit,5.07351E+15,2023-02-01,802,YES,1,3106,2020-02-01,2020
2108,1981,Mastercard,Debit,5.551E+15,2020-07-01,980,YES,2,13595,2006-03-01,2010
5143,1981,Discover,Credit,6.61665E+15,2009-11-01,72,NO,2,12300,2009-10-01,2009
4151,1981,Mastercard,Credit,5.3841E+15,2019-02-01,704,YES,2,12300,2005-08-01,2009
3606,1981,Mastercard,Debit,5.08202E+15,2021-04-01,459,YES,1,20743,2016-06-01,2016
3248,1981,Mastercard,Debit,5.84343E+15,2021-08-01,570,YES,2,17706,2003-06-01,2010
2996,1981,Mastercard,Debit,5.8982E+15,2022-08-01,332,YES,2,20962,2009-05-01,2009
4,1981,Mastercard,Debit,5.43337E+15,2024-03-01,530,YES,2,19439,1997-01-01,2007
3257,870,Visa,Debit,4.07366E+15,2022-03-01,973,NO,1,30160,2003-06-01,2017
3626,870,Amex,Credit,3.49089E+14,2022-06-01,652,YES,2,0,2018-06-01,2018
1039,870,Visa,Debit,4.70114E+15,2012-11-01,807,NO,1,28937,2004-02-01,2008
2080,16,Mastercard,Debit (Prepaid),5.15115E+15,2020-05-01,636,NO,2,22,2005-03-01,2011
49,16,Mastercard,Debit,5.28986E+15,2015-08-01,59,YES,2,1575,2004-01-01,2005
4964,16,Mastercard,Debit,5.49666E+15,2020-12-01,962,YES,2,7562,2002-10-01,2011
4093,16,Mastercard,Debit,5.57141E+15,2024-05-01,741,YES,2,17211,1999-08-01,2013
2979,16,Visa,Credit,4.25542E+15,2010-06-01,361,NO,2,9500,2008-05-01,2010
3513,46,Mastercard,Debit,5.71839E+15,2022-11-01,117,YES,2,24191,2011-06-01,2011
3732,46,Mastercard,Debit (Prepaid),5.35812E+15,2023-03-01,129,YES,2,68,2005-07-01,2006
2925,46,Mastercard,Debit,5.61593E+15,2020-02-01,432,YES,2,8037,2007-05-01,2010
1167,46,Mastercard,Debit (Prepaid),5.31069E+15,2018-02-01,830,YES,2,97,2009-02-01,2015
450,800,Mastercard,Debit,5.19825E+15,2021-05-01,789,YES,1,15555,2020-01-01,2020
2759,800,Mastercard,Debit,5.30634E+15,2016-05-01,523,YES,1,18242,2016-04-01,2016
1779,800,Visa,Debit (Prepaid),4.33883E+15,2021-12-01,148,YES,2,62,2020-02-01,2020
754,800,Visa,Debit,4.43002E+15,2022-12-01,451,NO,1,16715,2020-01-01,2020
1479,1968,Mastercard,Debit (Prepaid),5.43936E+15,2020-02-01,309,YES,1,46,2020-02-01,2020
1298,697,Mastercard,Debit,5.139E+15,2021-04-01,740,YES,2,20195,2012-02-01,2012
3640,697,Mastercard,Debit,5.42052E+15,2019-07-01,257,YES,2,39818,2019-06-01,2019
3074,697,Visa,Debit,4.87341E+15,2018-09-01,423,YES,2,33736,2010-05-01,2010
4239,1269,Mastercard,Debit,5.20518E+15,2011-11-01,911,YES,2,17850,2008-08-01,2008
4147,1269,Amex,Credit,3.24624E+14,2021-02-01,846,YES,2,11300,2005-08-01,2008
3075,1782,Visa,Debit,4.85301E+15,2015-09-01,554,NO,2,1981,2010-05-01,2014
4289,1782,Mastercard,Debit,5.77003E+15,2024-07-01,811,YES,1,15695,2009-08-01,2010
2172,1782,Mastercard,Debit,5.30546E+15,2014-06-01,605,YES,2,23475,2008-03-01,2011
5366,1977,Mastercard,Credit,5.65675E+15,2017-06-01,315,YES,1,12900,2001-11-01,2011
2673,1977,Mastercard,Debit (Prepaid),5.75572E+15,2021-02-01,988,YES,1,91,2011-04-01,2011
965,1977,Mastercard,Debit,5.83393E+15,2022-10-01,344,YES,2,15341,1999-02-01,2014
4763,1734,Mastercard,Debit,5.1169E+15,2015-06-01,698,YES,2,42116,2010-09-01,2011
451,1734,Mastercard,Debit,5.94568E+15,2020-01-01,843,NO,2,39312,2020-01-01,2020
3300,1913,Visa,Debit,4.0825E+15,2008-04-01,947,NO,2,21370,2005-06-01,2010
5226,1913,Amex,Credit,3.56204E+14,2022-12-01,312,YES,2,16700,2011-10-01,2011
5477,1913,Amex,Credit,3.56951E+14,2024-10-01,952,YES,1,17800,2007-11-01,2011
5877,1913,Mastercard,Credit,5.69757E+15,2020-11-01,356,YES,2,16200,2007-12-01,2011
3084,1913,Amex,Credit,3.33505E+14,2020-12-01,276,YES,1,17700,2011-05-01,2013
13,858,Mastercard,Credit,5.10605E+15,2021-03-01,686,YES,1,14600,2000-01-01,2012
4735,858,Visa,Credit,4.89913E+15,2024-07-01,490,YES,2,10700,2009-09-01,2011
2633,858,Mastercard,Debit (Prepaid),5.24139E+15,2023-07-01,137,YES,1,89,2010-04-01,2010
4173,606,Mastercard,Debit,5.69142E+15,2006-09-01,349,YES,3,11398,2006-08-01,2013
5925,1564,Mastercard,Credit,5.27203E+15,2023-12-01,905,YES,2,8200,2008-12-01,2010
4240,1564,Mastercard,Credit,5.3992E+15,2021-06-01,479,YES,1,6100,2008-08-01,2008
3514,1564,Mastercard,Debit,5.15875E+15,2024-07-01,813,YES,1,15820,2011-06-01,2011
1480,1109,Mastercard,Debit,5.60746E+15,2023-08-01,252,YES,2,9774,2020-02-01,2020
3136,1301,Visa,Debit,4.19961E+15,2023-09-01,765,YES,1,22833,2013-05-01,2013
755,1301,Visa,Debit,4.9129E+15,2022-11-01,446,YES,1,48502,2020-01-01,2020
2787,1301,Visa,Debit,4.72995E+15,2022-07-01,461,YES,2,34888,2019-04-01,2019
4435,1301,Visa,Debit,4.1646E+15,2019-08-01,90,NO,1,29503,2014-08-01,2014
378,1301,Mastercard,Debit,5.03633E+15,2021-08-01,627,YES,2,19570,2019-01-01,2019
3189,1301,Mastercard,Debit,5.97501E+15,2023-12-01,551,YES,1,22297,2017-05-01,2017
3595,1301,Visa,Debit,4.42096E+15,2023-09-01,75,YES,1,20031,2015-06-01,2015
1481,1301,Mastercard,Debit,5.017E+15,2020-02-01,597,YES,2,30323,2020-02-01,2020
390,1301,Amex,Credit,3.08101E+14,2024-04-01,881,YES,1,19000,2020-01-01,2020
4065,1399,Mastercard,Debit,5.83525E+15,2020-02-01,308,YES,1,18162,2018-07-01,2018
756,1399,Visa,Debit (Prepaid),4.04973E+15,2020-12-01,662,YES,1,54,2020-01-01,2020
1482,1399,Mastercard,Credit,5.31401E+15,2022-08-01,991,YES,1,8700,2020-02-01,2020
452,1399,Mastercard,Debit,5.84955E+15,2021-05-01,767,YES,1,14295,2020-01-01,2020
5743,1775,Visa,Debit,4.9978E+15,2024-11-01,545,NO,1,17620,2019-11-01,2019
344,1775,Mastercard,Debit,5.30994E+15,2020-02-01,924,YES,2,17201,2015-01-01,2015
423,1775,Discover,Credit,6.10841E+15,2021-08-01,894,YES,1,8300,2020-01-01,2020
5542,1673,Visa,Debit,4.2511E+15,2023-08-01,439,YES,2,17853,2008-11-01,2011
2777,1673,Mastercard,Debit,5.55737E+15,2024-12-01,434,YES,1,10794,2018-04-01,2018
5598,1673,Mastercard,Debit,5.86555E+15,2019-12-01,155,YES,1,15832,2010-11-01,2011
3759,1957,Mastercard,Debit (Prepaid),5.87851E+15,2006-10-01,699,YES,1,26,2006-07-01,2019
5483,1957,Mastercard,Credit,5.8254E+15,2013-05-01,531,YES,2,16300,2007-11-01,2009
453,1033,Mastercard,Debit,5.40787E+15,2024-10-01,228,YES,2,14836,2020-01-01,2020
454,1033,Mastercard,Debit,5.08903E+15,2024-07-01,464,YES,2,13972,2020-01-01,2020
3564,1024,Mastercard,Debit,5.84731E+15,2024-06-01,574,YES,1,33103,2013-06-01,2013
4241,1024,Mastercard,Debit,5.45434E+15,2023-09-01,247,YES,1,20847,2008-08-01,2010
5268,1024,Mastercard,Debit,5.18372E+15,2013-11-01,569,YES,1,31807,2013-10-01,2013
1006,1024,Visa,Credit,4.90311E+15,2024-03-01,274,YES,1,16100,2002-02-01,2014
2825,1441,Mastercard,Debit,5.3708E+15,2021-07-01,851,YES,1,28894,2002-05-01,2011
1007,1441,Visa,Debit (Prepaid),4.12952E+15,2002-03-01,84,YES,1,61,2002-02-01,2009
4792,1441,Visa,Credit,4.16475E+15,2023-02-01,24,YES,1,12500,2010-09-01,2012
2599,1103,Mastercard,Debit,5.5579E+15,2023-06-01,598,YES,2,15409,2009-04-01,2010
4984,1103,Mastercard,Credit,5.67517E+15,2023-08-01,294,YES,1,5300,2003-10-01,2012
2895,1103,Mastercard,Debit,5.25928E+15,2016-12-01,403,YES,1,13469,2006-05-01,2009
455,431,Mastercard,Debit,5.15545E+15,2020-05-01,719,YES,1,16524,2020-01-01,2020
456,431,Mastercard,Debit,5.83106E+15,2020-01-01,570,NO,1,29526,2020-01-01,2020
1483,431,Mastercard,Debit,5.15796E+15,2023-07-01,657,YES,1,16407,2020-02-01,2020
3378,165,Mastercard,Debit (Prepaid),5.8742E+15,2023-04-01,206,YES,2,61,2008-06-01,2015
5146,165,Mastercard,Debit,5.80356E+15,2020-11-01,827,YES,2,40628,2009-10-01,2014
2559,165,Mastercard,Debit,5.28348E+15,2010-08-01,149,YES,2,24980,2008-04-01,2014
1484,353,Mastercard,Debit,5.31688E+15,2020-05-01,122,YES,1,10290,2020-02-01,2020
5328,353,Mastercard,Debit (Prepaid),5.96281E+15,2023-01-01,217,YES,1,84,2018-10-01,2018
2154,1758,Visa,Debit,4.6311E+15,2018-12-01,597,YES,1,13725,2007-03-01,2014
4686,1758,Visa,Debit,4.71676E+15,2024-12-01,821,YES,2,8278,2008-09-01,2010
3440,1758,Visa,Debit,4.05341E+15,2020-09-01,491,YES,2,13514,2009-06-01,2018
2674,1758,Mastercard,Credit,5.10552E+15,2024-11-01,883,YES,1,3800,2011-04-01,2011
2478,1266,Mastercard,Debit,5.19237E+15,2024-10-01,603,YES,2,15119,2005-04-01,2011
457,1943,Mastercard,Debit (Prepaid),5.18257E+15,2021-01-01,310,YES,1,81,2020-01-01,2020
458,1943,Mastercard,Debit,5.39472E+15,2020-02-01,16,YES,1,34183,2020-01-01,2020
757,1943,Visa,Credit,4.86443E+15,2022-07-01,534,YES,1,22200,2020-01-01,2020
1485,792,Mastercard,Debit,5.12415E+15,2022-02-01,6,YES,1,15117,2020-02-01,2020
3491,792,Visa,Debit (Prepaid),4.0737E+15,2020-04-01,274,YES,2,81,2010-06-01,2010
3249,1055,Mastercard,Debit,5.4768E+15,2023-05-01,744,YES,2,1543,2003-06-01,2009
459,1159,Mastercard,Debit,5.75336E+15,2024-09-01,795,YES,1,22821,2020-01-01,2020
1780,1159,Visa,Credit,4.20196E+15,2023-01-01,619,YES,1,13200,2020-02-01,2020
460,1159,Mastercard,Debit,5.78659E+15,2024-08-01,58,YES,1,16330,2020-01-01,2020
758,1159,Visa,Debit (Prepaid),4.09117E+15,2020-01-01,916,NO,2,39,2020-01-01,2020
5484,1115,Mastercard,Credit,5.34579E+15,2007-11-01,412,YES,2,6400,2007-11-01,2011
2809,1115,Visa,Credit,4.89738E+15,2000-05-01,382,YES,1,3500,2000-05-01,2007
6138,1115,Visa,Debit,4.17196E+15,2023-04-01,251,YES,1,12606,2018-12-01,2018
374,1115,Visa,Debit,4.90641E+15,2023-02-01,579,YES,1,9921,2018-01-01,2018
4225,1115,Visa,Debit (Prepaid),4.1761E+15,2022-05-01,661,YES,2,96,2007-08-01,2009
1014,1115,Mastercard,Debit,5.41224E+15,2024-12-01,594,YES,1,18964,2003-02-01,2009
2526,38,Mastercard,Debit,5.29726E+15,2024-01-01,580,YES,2,3711,2007-04-01,2013
1352,1027,Mastercard,Debit,5.73579E+15,2023-03-01,748,NO,1,35279,2015-02-01,2015
5543,1027,Visa,Credit,4.8635E+15,2020-07-01,593,YES,2,13800,2008-11-01,2015
3671,1027,Mastercard,Debit,5.48997E+15,2022-02-01,7,YES,2,24215,2002-07-01,2007
5503,11,Visa,Credit,4.50811E+15,2024-09-01,763,YES,1,19400,2007-11-01,2010
2096,11,Visa,Debit (Prepaid),4.80004E+15,2020-06-01,59,YES,2,30,2005-03-01,2014
243,11,Visa,Debit,4.14457E+15,2024-03-01,543,YES,2,17208,2010-01-01,2016
18,11,Mastercard,Credit,5.91985E+15,2004-11-01,604,YES,2,18300,2001-01-01,2011
1336,11,Mastercard,Debit,5.20845E+15,2021-09-01,126,YES,1,51012,2014-02-01,2014
189,11,Amex,Credit,3.20736E+14,2019-02-01,686,YES,1,15000,2009-01-01,2011
2910,871,Visa,Credit,4.32581E+15,2018-04-01,642,YES,1,7600,2006-05-01,2009
2081,871,Mastercard,Debit,5.67287E+15,2023-11-01,952,YES,2,8052,2005-03-01,2012
2082,871,Mastercard,Credit,5.02502E+15,2024-07-01,783,YES,1,8600,2005-03-01,2007
5336,871,Mastercard,Debit,5.12516E+15,2020-08-01,945,YES,2,20128,2019-10-01,2019
3831,871,Amex,Credit,3.39949E+14,2023-03-01,643,YES,1,9000,2008-07-01,2013
5645,871,Mastercard,Debit (Prepaid),5.96792E+15,2020-10-01,849,YES,2,91,2011-11-01,2012
958,746,Amex,Credit,3.13387E+14,2024-12-01,961,YES,1,6800,1996-02-01,2009
3043,746,Mastercard,Debit (Prepaid),5.28731E+15,2011-07-01,597,YES,1,93,2010-05-01,2010
2319,746,Visa,Credit,4.51105E+15,2016-01-01,263,YES,2,9800,2013-03-01,2013
3492,746,Visa,Credit,4.79557E+15,2021-01-01,731,YES,2,6700,2010-06-01,2011
108,1520,Visa,Credit,4.51559E+15,2023-05-01,983,YES,1,9800,2006-01-01,2015
3329,1520,Visa,Debit,4.18503E+15,2018-01-01,48,YES,2,24544,2006-06-01,2013
2956,1520,Mastercard,Debit,5.83588E+15,2023-05-01,642,YES,1,22639,2008-05-01,2010
4033,1520,Discover,Credit,6.11398E+15,2023-11-01,899,YES,1,1100,2015-07-01,2015
2715,1520,Mastercard,Debit (Prepaid),5.13915E+15,2016-05-01,509,YES,1,86,2013-04-01,2013
2655,1372,Visa,Debit,4.57437E+15,2020-08-01,742,YES,2,2330,2010-04-01,2011
1781,1372,Visa,Credit,4.80627E+15,2020-08-01,289,YES,2,5900,2020-02-01,2020
5909,1799,Visa,Debit,4.46139E+15,2020-02-01,981,YES,2,47372,2007-12-01,2008
3076,1799,Visa,Debit,4.26001E+15,2022-07-01,447,NO,2,28127,2010-05-01,2010
4595,1799,Mastercard,Debit (Prepaid),5.83477E+15,2010-03-01,553,YES,1,28,2006-09-01,2006
1782,1799,Visa,Debit,4.95548E+15,2024-03-01,397,YES,2,62081,2020-02-01,2020
4806,1905,Amex,Credit,3.0364E+14,2022-11-01,807,YES,1,5800,2011-09-01,2011
3902,1905,Visa,Credit,4.06011E+15,2016-07-01,408,YES,1,6700,2009-07-01,2009
2127,1905,Visa,Credit,4.64606E+15,2015-02-01,856,YES,1,6700,2006-03-01,2012
5807,1905,Mastercard,Debit,5.04062E+15,2022-07-01,87,YES,2,1424,2004-12-01,2012
1486,130,Mastercard,Debit (Prepaid),5.21481E+15,2024-07-01,453,NO,1,58,2020-02-01,2020
3785,130,Visa,Credit,4.99624E+15,2009-05-01,700,YES,2,19400,2006-07-01,2008
6020,130,Visa,Debit,4.63498E+15,2012-05-01,897,YES,2,4052,2010-12-01,2013
2468,130,Visa,Credit,4.43702E+15,2010-05-01,955,YES,2,9300,2004-04-01,2010
1783,1990,Visa,Credit,4.86201E+15,2022-05-01,405,YES,1,9600,2020-02-01,2020
1487,1990,Mastercard,Debit,5.70252E+15,2020-02-01,24,YES,1,16923,2020-02-01,2020
461,593,Mastercard,Credit,5.65901E+15,2020-02-01,777,YES,1,7700,2020-01-01,2020
1488,540,Mastercard,Debit,5.12897E+15,2022-07-01,466,YES,2,146,2020-02-01,2020
2997,1155,Mastercard,Debit,5.67725E+15,2023-03-01,293,NO,1,12091,2009-05-01,2009
4596,1155,Mastercard,Debit,5.85433E+15,2006-11-01,280,YES,2,11157,2006-09-01,2011
5784,1155,Visa,Credit,4.98638E+15,2010-07-01,21,YES,2,7100,2002-12-01,2012
4319,1155,Mastercard,Debit,5.71814E+15,2012-01-01,915,YES,1,7612,2010-08-01,2011
1328,1155,Visa,Credit,4.97366E+15,2021-12-01,9,YES,2,6100,2013-02-01,2013
5941,663,Visa,Debit,4.72499E+15,2023-07-01,384,YES,2,27706,2008-12-01,2008
2173,663,Mastercard,Debit (Prepaid),5.65145E+15,2009-04-01,851,NO,2,45,2008-03-01,2009
975,663,Mastercard,Debit,5.56033E+15,2021-05-01,732,NO,2,2046,2000-02-01,2008
4831,663,Mastercard,Credit,5.07819E+15,2024-10-01,929,YES,1,17400,2012-09-01,2012
5926,663,Mastercard,Debit,5.24355E+15,2020-05-01,648,YES,1,26231,2008-12-01,2008
3358,1987,Visa,Credit,4.32549E+15,2009-02-01,692,YES,2,18300,2007-06-01,2010
3668,1987,Visa,Credit,4.75964E+15,2016-05-01,644,YES,2,13900,2001-07-01,2014
3209,1484,Mastercard,Credit,5.06007E+15,2022-08-01,113,YES,2,17200,1999-06-01,2013
5058,1484,Visa,Debit,4.24887E+15,2023-06-01,619,YES,2,14217,2006-10-01,2012
2527,1484,Mastercard,Debit,5.0939E+15,2024-03-01,472,YES,2,39533,2007-04-01,2016
4242,1484,Mastercard,Debit,5.2233E+15,2023-04-01,262,YES,2,3141,2008-08-01,2013
2733,1484,Visa,Credit,4.94142E+15,2022-11-01,50,YES,2,12800,2014-04-01,2014
4764,1484,Mastercard,Debit,5.43117E+15,2020-01-01,187,NO,1,38342,2010-09-01,2010
462,417,Mastercard,Credit,5.2294E+15,2020-01-01,704,YES,1,3000,2020-01-01,2020
1784,298,Visa,Debit,4.85882E+15,2020-12-01,125,NO,1,16486,2020-02-01,2020
463,306,Mastercard,Debit,5.54007E+15,2024-05-01,684,YES,2,28868,2020-01-01,2020
464,306,Mastercard,Debit,5.28931E+15,2021-02-01,998,YES,1,51836,2020-01-01,2020
1785,607,Visa,Credit,4.58893E+15,2021-09-01,748,YES,2,8900,2020-02-01,2020
1489,607,Mastercard,Credit,5.67418E+15,2020-02-01,303,YES,1,9900,2020-02-01,2020
759,607,Visa,Debit,4.91337E+15,2020-02-01,711,YES,1,22935,2020-01-01,2020
1786,607,Visa,Credit,4.72932E+15,2023-10-01,582,YES,2,7900,2020-02-01,2020
6100,607,Mastercard,Debit,5.07684E+15,2020-02-01,969,YES,1,17336,2014-12-01,2014
3981,1769,Visa,Debit,4.13063E+15,2021-03-01,268,YES,2,20206,2011-07-01,2011
375,1769,Visa,Credit,4.2142E+15,2023-10-01,598,YES,2,9900,2018-01-01,2018
295,1769,Mastercard,Debit (Prepaid),5.92839E+15,2021-11-01,853,NO,1,78,2012-01-01,2012
5599,1769,Mastercard,Debit,5.53814E+15,2023-05-01,623,YES,1,17335,2010-11-01,2010
43,1769,Visa,Credit,4.08829E+15,2024-06-01,140,YES,1,9700,2003-01-01,2020
5820,698,Visa,Debit,4.85998E+15,2021-06-01,971,NO,2,25048,2004-12-01,2010
2332,698,Visa,Debit,4.40174E+15,2014-12-01,322,YES,1,25214,2014-03-01,2014
1490,698,Mastercard,Debit,5.56852E+15,2023-04-01,226,YES,1,33580,2020-02-01,2020
2286,896,Visa,Debit,4.85124E+15,2013-04-01,684,NO,2,1952,2011-03-01,2011
3882,1975,Mastercard,Debit,5.05939E+15,2023-05-01,996,YES,1,18491,2009-07-01,2011
4336,1975,Visa,Credit,4.82255E+15,2013-02-01,509,YES,1,9800,2010-08-01,2014
5957,1975,Mastercard,Credit,5.32002E+15,2021-12-01,92,YES,1,0,2009-12-01,2010
267,645,Mastercard,Debit,5.09789E+15,2023-09-01,447,YES,1,5857,2011-01-01,2012
5094,645,Visa,Debit,4.45978E+15,2020-06-01,869,YES,2,10366,2007-10-01,2014
2469,645,Visa,Debit,4.01754E+15,2024-01-01,109,YES,1,10161,2004-04-01,2008
68,645,Mastercard,Debit,5.14839E+15,2021-04-01,316,YES,2,9297,2005-01-01,2012
3703,645,Visa,Debit,4.89893E+15,2021-09-01,199,YES,1,12434,2003-07-01,2012
5600,227,Mastercard,Debit,5.94337E+15,2020-04-01,300,YES,2,29973,2010-11-01,2010
4886,227,Visa,Debit,4.28421E+15,2020-02-01,154,YES,2,25330,2015-09-01,2015
2512,227,Visa,Debit,4.09385E+15,2020-04-01,286,YES,2,52609,2006-04-01,2010
5867,227,Visa,Credit,4.32969E+15,2020-10-01,827,YES,1,25200,2006-12-01,2016
5750,84,Visa,Debit,4.74488E+15,2022-11-01,747,YES,1,11832,1996-12-01,2007
2580,84,Visa,Credit,4.15283E+15,2016-08-01,446,YES,1,5400,2008-04-01,2013
3417,84,Mastercard,Debit,5.7547E+15,2024-01-01,939,NO,1,3384,2009-06-01,2009
3543,1684,Mastercard,Debit,5.28753E+15,2014-04-01,946,YES,1,13756,2012-06-01,2012
94,1684,Mastercard,Debit,5.76188E+15,2022-06-01,312,YES,1,9263,2006-01-01,2010
2723,1684,Mastercard,Debit,5.9035E+15,2024-12-01,779,YES,1,16899,2014-04-01,2014
3278,1684,Visa,Credit,4.81469E+15,2022-01-01,424,YES,1,5700,2004-06-01,2012
2140,1684,Mastercard,Debit (Prepaid),5.95508E+15,2021-05-01,513,YES,1,46,2007-03-01,2012
1491,745,Mastercard,Credit,5.95395E+15,2024-01-01,474,YES,2,11400,2020-02-01,2020
5646,1508,Mastercard,Debit (Prepaid),5.86886E+15,2022-08-01,245,YES,1,95,2011-11-01,2011
1108,1508,Mastercard,Credit,5.41816E+15,2023-06-01,559,YES,2,10700,2007-02-01,2015
3508,1508,Amex,Credit,3.77303E+14,2024-02-01,524,YES,1,8700,2011-06-01,2011
3279,1508,Visa,Debit,4.60948E+15,2022-01-01,347,YES,2,12150,2004-06-01,2008
3617,1158,Discover,Credit,6.6172E+15,2019-03-01,499,YES,1,7800,2017-06-01,2017
1329,1158,Visa,Debit,4.8637E+15,2013-10-01,748,NO,1,13761,2013-02-01,2013
3946,1427,Visa,Debit,4.52598E+15,2020-06-01,662,YES,2,45377,2010-07-01,2011
465,352,Mastercard,Debit,5.16814E+15,2020-01-01,454,YES,1,18091,2020-01-01,2020
466,352,Mastercard,Debit,5.08115E+15,2022-12-01,211,YES,1,14514,2020-01-01,2020
1492,1948,Mastercard,Credit,5.54006E+15,2022-03-01,749,YES,1,15900,2020-02-01,2020
760,1948,Visa,Credit,4.08924E+15,2020-12-01,999,YES,1,13000,2020-01-01,2020
761,1948,Visa,Debit,4.08444E+15,2021-09-01,778,YES,2,17905,2020-01-01,2020
5624,724,Visa,Credit,4.01526E+15,2022-07-01,244,YES,2,7000,2010-11-01,2011
2656,724,Visa,Credit,4.9986E+15,2020-07-01,12,YES,3,7100,2010-04-01,2010
2876,724,Mastercard,Debit,5.83236E+15,2024-06-01,245,YES,2,16476,2005-05-01,2008
5868,724,Visa,Credit,4.98484E+15,2009-10-01,257,NO,2,7200,2006-12-01,2011
5996,543,Mastercard,Credit,5.9299E+15,2017-10-01,671,YES,1,11800,2010-12-01,2011
4320,543,Mastercard,Debit,5.28402E+15,2018-12-01,405,YES,2,6832,2010-08-01,2015
4708,543,Mastercard,Debit,5.5349E+15,2023-12-01,387,YES,2,6222,2009-09-01,2009
2920,1559,Amex,Credit,3.69192E+14,2024-03-01,251,YES,1,13300,2007-05-01,2015
5797,1559,Visa,Debit,4.86244E+15,2023-08-01,49,YES,2,2942,2003-12-01,2014
3301,1559,Visa,Debit,4.71475E+15,2022-12-01,297,YES,2,33539,2005-06-01,2018
1787,1199,Visa,Credit,4.49525E+15,2023-04-01,938,YES,2,14000,2020-02-01,2020
762,1199,Visa,Debit,4.98236E+15,2024-06-01,388,YES,1,20160,2020-01-01,2020
467,1745,Mastercard,Debit,5.50497E+15,2022-03-01,907,YES,1,35466,2020-01-01,2020
1788,1745,Visa,Debit,4.42061E+15,2020-02-01,318,YES,2,24677,2020-02-01,2020
1789,1745,Visa,Debit,4.86329E+15,2020-02-01,80,YES,1,16520,2020-02-01,2020
5028,1950,Visa,Debit,4.15432E+15,2008-04-01,150,YES,2,6708,2005-10-01,2013
328,1950,Mastercard,Credit,5.96398E+15,2022-10-01,871,YES,1,1200,2014-01-01,2014
4374,1950,Visa,Debit,4.1558E+15,2022-06-01,512,YES,1,10903,2011-08-01,2011
1312,1950,Mastercard,Debit,5.25804E+15,2021-10-01,728,YES,1,6710,2013-02-01,2013
5730,1950,Mastercard,Debit,5.93116E+15,2024-05-01,580,YES,2,10841,2017-11-01,2017
763,1397,Visa,Debit (Prepaid),4.35677E+15,2024-11-01,204,YES,1,40,2020-01-01,2020
2957,1397,Mastercard,Debit,5.72879E+15,2023-05-01,492,YES,2,29340,2008-05-01,2010
3627,1397,Amex,Credit,3.3975E+14,2020-06-01,70,YES,2,13600,2018-06-01,2018
3044,1397,Mastercard,Credit,5.7174E+15,2022-09-01,862,YES,2,7700,2010-05-01,2010
5401,873,Mastercard,Debit,5.25684E+15,2021-11-01,934,YES,1,18803,2004-11-01,2008
3205,873,Mastercard,Debit,5.28911E+15,2022-10-01,314,YES,2,28405,1998-06-01,2008
1269,873,Mastercard,Debit,5.64954E+15,2011-04-01,892,YES,1,15521,2011-02-01,2011
20,1728,Visa,Credit,4.66537E+15,2021-06-01,412,YES,1,3800,2001-01-01,2003
3493,1728,Visa,Credit,4.20915E+15,2022-10-01,498,YES,2,10900,2010-06-01,2013
153,1728,Mastercard,Debit,5.0428E+15,2023-03-01,431,YES,2,1930,2008-01-01,2015
4422,1728,Discover,Credit,6.20374E+15,2024-03-01,288,YES,2,13900,2014-08-01,2014
223,299,Mastercard,Debit,5.54183E+15,2024-03-01,143,YES,1,5575,2010-01-01,2010
2756,299,Amex,Credit,3.39124E+14,2023-05-01,369,NO,2,8300,2016-04-01,2016
208,299,Visa,Debit,4.28287E+15,2020-05-01,127,YES,1,13009,2009-01-01,2009
468,299,Mastercard,Debit,5.69229E+15,2024-12-01,696,YES,2,12029,2020-01-01,2020
764,299,Visa,Credit,4.14912E+15,2022-08-01,294,YES,1,6100,2020-01-01,2020
4414,1742,Visa,Debit,4.15543E+15,2022-10-01,653,YES,1,24123,2013-08-01,2013
1155,1742,Visa,Credit,4.76898E+15,2015-03-01,74,YES,1,14700,2008-02-01,2010
5869,1742,Visa,Debit (Prepaid),4.79231E+15,2020-02-01,221,YES,2,12,2006-12-01,2013
4559,1742,Visa,Debit,4.36537E+15,2020-07-01,290,YES,1,11737,2004-09-01,2009
2005,1004,Visa,Debit,4.47981E+15,2024-01-01,246,YES,1,14366,1997-03-01,2008
345,1004,Mastercard,Debit,5.10975E+15,2015-08-01,246,YES,1,17272,2015-01-01,2015
3672,1004,Mastercard,Debit,5.89829E+15,2023-11-01,372,YES,2,13605,2002-07-01,2009
3742,301,Visa,Credit,4.18097E+15,2023-05-01,975,YES,1,21000,2005-07-01,2009
1493,1011,Mastercard,Debit,5.25674E+15,2024-05-01,930,YES,2,21470,2020-02-01,2020
4915,906,Visa,Debit,4.30109E+15,2017-12-01,718,YES,1,26850,2017-09-01,2017
1190,906,Visa,Credit,4.17309E+15,2024-09-01,817,YES,2,10400,2009-02-01,2010
5095,906,Visa,Credit,4.91765E+15,2008-07-01,328,YES,2,8000,2007-10-01,2011
2409,906,Visa,Credit,4.45756E+15,2020-01-01,701,YES,2,13000,2000-04-01,2010
